"","user_id","text","date","lang"
"413","1497358541560111104","Trump no new wars

Biden
1 new war American Energy
1 beware war Ukraine https://t.co/fEOShSsTp8",2022-02-25,"en"
"414","1497357253963362304","@LegendaryEnergy Simply put...war is a great way to generate revenue and reset affairs. If all media outlets are showing the same footage 24/7 (across the world) somethings amiss. Question, Ukraine cant be in NATO(everyone knows) so what is the point of all this? Theatre",2022-02-25,"en"
"415","1497356133622632448","#BidenIsADisgrace #Ukraine Think about, we now buy oil from Russia because Biden made us energy dependent. Basically Biden is funding the Russian invasion. Biden is a war criminal! #ImpeachBiden",2022-02-25,"en"
"416","1497356003142156288","@mr_e_guy Of course it's always the energy thing..Every war in the last 100 years had something to do with it..But also NATO to close to Russian borders..If Ukraine would become a Nato country, nukes would be 5 minutes from Moskow..And the 8 year long shelling of the Donbas people..",2022-02-25,"en"
"417","1497355948234579968","War in Ukraine is expected to have major implications on energy prices. But what other areas of the economy could be impacted by prolonged conflict?

https://t.co/93wkMY4HCA",2022-02-25,"en"
"418","1497355644793683968","@healing_energy4 @gandithewhite15 @BBCWorld The 18-60 years old male are not allow to leave the country, and force them to the war. Send civilian to a war the gov inflicted themselves. This Ukraine gov is totally NAZI, which supported by US and NATO.",2022-02-25,"en"
"419","1497354659236749312","This isn't about point scoring by the way. It's simply about having the same energy across the board. My heart is with the people of Ukraine, I tweeted about it when most football accounts won't, but my heart is also with all the other nations in oppression and war.

One love.",2022-02-25,"en"
"420","1497354618497646592","A thread:
#BidensWar #Ukraine #UkraineWar #Russia #Putin #Biden #Trump #TrumpWasRight #WW3 #Zelensky #energycrisis #EnergyIndependence #Trump2024 #BidenIsAFailure #FJB
References provided as well. https://t.co/j9tnmbCnc0",2022-02-25,"en"
"421","1497354512276860928","The pollution caused by Russia to gain control of Ukraine is more than any pipeline would cause, plus the fact that we ARE financing war by purchasing energy from Russia is appalling. https://t.co/pyuNTNXXJU",2022-02-25,"en"
"422","1497354442613698560","Moronic energy policies have forced the West to fund Putin's war on Ukraine.  Today the West is buying more LNG and oil from Putin.",2022-02-25,"en"
"423","1497354198752628736","@repjimcooper We had energy independence under Trump. 

Bidens FAILED energy policies and EUROPES failed energy policies only strengthened Russias resolve in occupying Ukraine. 

No WAR for OIL !!",2022-02-25,"en"
"424","1497353809693229056","Absolutely convinced there will be an internal push to oust #Putin They might have two years reserve of food, energy, oil etc that will enable them to do some serious damage to #Ukraine but after that he’s f.cked. Mad dogs need to be put down #UkraineWar #PrayingForUkraine <U+0001F64F><U+0001F1EC><U+0001F1E7> https://t.co/qJ6OSIJp7e",2022-02-25,"en"
"425","1497353213531488256","Negative views of Russia have advanced to levels last seen during the Cold War and Americans broadly support sanctions in response to Russia's attack on Ukraine -- although support subsides to half if those sanctions raise energy prices in the U.S.
https://t.co/0HX3uGfD31",2022-02-25,"en"
"426","1.497352576161e+18","Contact your representatives now. Ukraine needs a no fly zone and an energy embargo against Russia now. https://t.co/lSIjAdvXX4 #UkraineRussia #UkraineWar #AcademicTwitter #AcademicChatter",2022-02-25,"en"
"427","1497352296832942080","@drsparwaga @DrRandyMcDougal It's wishful thinking: US intelligence was saying Ukraine will be defeated in 7-10 days before the invasion started

Now saying Kiev will fall on Monday, latest

US stock market is rallying, oil falling, because of expectations an increasingly short war &amp; short energy price shock",2022-02-25,"en"
"428","1497352065076576256","WAR is a COWARDLY escape from the problems of PEACE

We #standwithukraine 

Last fall I spent time with Ukraine’s Digital Innovation and Energy leaders and was inspired by their desire to advance digital innovation, secure their digital and critical infra…https://t.co/BRlTfBNxCw",2022-02-25,"en"
"429","1497351821865668608","America doesn't step in when African countries are war torn. Keep that same energy with Ukraine. That white on white crime is they business <U+0001F603>",2022-02-25,"en"
"430","1497351292963864576","‘Fuck the EU’: US diplomat Victoria Nuland's phonecall leaked - video https://t.co/9mUbWFo7jn Shows Ukraine just a puppet regime of the US. This war orchestrated by US  two reasons; Replace Russian energy to Europe, with expensive shipped in US energy;Weaken Russia with sanctions",2022-02-25,"en"
"431","1497351003531890688","African leaders only have energy to crack the skull of young people protesting their dictatorship and state violence.
But moving fast to help stranded students and citizens in the middle of a war between Ukraine and Russia? Nah",2022-02-25,"en"
"432","1497350137668120576","@instablog9ja Simple question,una resort to insult. Even Twitter shock for wetin I wan take reply you na im make dem lock my account for 12 hours. But I no get energy for all these. Ukraine and Russia are at war!<U+0001F602><U+0001F602><U+0001F602>",2022-02-25,"en"
"433","1.497350042319e+18","It seems that in the West many people think that a person's freedom ends where another man's energy bill begins. 

#UkraineRussia #UkraineWar #UkraineRussiaWar https://t.co/F7b0i8moqA",2022-02-25,"en"
"434","1497350019086974976","@csomreeling2 @sarr_babacarr @WW32022 To be clear its disgusting and terrible what #russia is doing to #ukraine. But I think we need to understand the data clearly. It was the people that thought it was a good idea (#EU) to be energy dependent on #russia that financed this war.",2022-02-25,"en"
"435","1497349510321762304","AND IN WISCONSIN:  Tom Tiffany Proposes Ending Some Renewable Energy Support Meant to Reduce US Reliance on Russian Oil. Oh, and he also voted against the infrastructure bill that would bring WI $5.5 billion.
#UkraineWar #Ukraine #UkraineRussia #UkraineRussiaConflict #Ukrainian",2022-02-25,"en"
"436","1497349091063435264","people are talking about the war in Ukraine and Russia thousands of people died in Palestine mainly children and nobody was talking about it and now you guys wanna act like you care about what’s going on in other countries please just have the same energy every time smh <U+0001F926><U+200D><U+2642><U+FE0F>",2022-02-25,"en"
"437","1497348880693825536","@RepMcClintock If EU more aggressively pursued alternate sources of energy, it wouldn't be subject to Russian natural gas blackmail, as it is today.  As usual, your take on war in Ukraine &amp; Russian oil is upside down &amp; backwards. Because you are co-opted &amp; unfit. Your grift ends in November.",2022-02-25,"en"
"438","1497348833336086528","The only reason for the war in Ukraine is the energy policies of Brandon and the democrats. The only reason for inflation is the energy policies of Brandon and the democrats. We need Trump? https://t.co/CW7ZbfuV1V",2022-02-25,"en"
"439","1496997243496198144","….all the while putin just launched 160 missiles into ukraine.. these good people using their energy, time &amp; resources trying to stop a whole war<U+0001F480>yeah, okay. https://t.co/YkXOWbbOUL",2022-02-24,"en"
"440","1496997082833604608","Pay attention to politicians whose first response to the war in Ukraine isn’t about the horrific human toll, but instead about its energy/oil impacts across the globe.",2022-02-24,"en"
"441","1496996149235838976","Russia invades Ukraine https://t.co/8xRbBkncwS via @powerlineUS ""With its war on American energy, the Biden administration has effectively empowered Russia’s oil economy.""",2022-02-24,"en"
"442","1496995366503215104","From energy to food prices and even inflation, here's how war in Ukraine could impact Canada's economy https://t.co/SmI0DrPkcQ",2022-02-24,"en"
"443","1496994837182267392","Just imagine that in WW2 the US would have thought ""A war, that's fucking expensive"" or ""Nooo, let's not attack Germany, our energy prices might go up.""
I mean how selfish can the German government react facing a global crisis? #Ukraine #OlafScholz #Sanktionen #SanctionRussiaNow",2022-02-24,"en"
"444","1496994327481839616","President Trump is the only person that stood up to Germany, slamming them for buying billions in energy from Russia. The have financed this Ukraine war
Germany seems to have a lot of Power over Biden and the left. I would love to get to the root of that BS",2022-02-24,"en"
"445","1496993125197299712","Hopefully this war makes the world rethink nuclear energy #Ukraine",2022-02-24,"en"
"446","1496992966191333376","@pang_sherlock @natusvincere If Ukraine becomes part of NATO, America will have a border connected to Russia, military bases from there could launch a rocket that hits the Russian capital in 3 minutes. Two big names that are profiting from this war massively are China and America. Energy prices are up 10fold",2022-02-24,"en"
"447","1496992410144018432","Bill Kristol apparently doesn't have the courage to say a word about the decades-long dumpster fire known as DC foreign policy, or Biden's war on domestic energy production that emboldened Putin to invade Ukraine.

So he deflects to...*checks notes*...the Governor of Florida. https://t.co/UZMjSOVB9l",2022-02-24,"en"
"448","1496991692515332096","@Nonso_opinion @BarackObama If Trump was in office we would not be in the predicament we are today, neither would the Ukraine people, we would still be energy independent and Putin would not be bold enough to start a war, he saw weakness in our leader and took advantage of it<U+2639><U+FE0F>",2022-02-24,"en"
"449","1496990827154849792","Russia has invaded Ukraine – creating the largest security crisis in Europe since World War II. 

What does this mean for world peace, energy prices and international trade? 

#UQ has experts available to offer comment on this crisis.

https://t.co/4fc77jszCB https://t.co/J6HSzv4j84",2022-02-24,"en"
"450","1496989610123186176","@SteveScalise That’s correct you reverse the war on energy you will reverse the war in Ukraine",2022-02-24,"en"
"451","1496989205301542912","@AlamoPong Biden's war on Energy to patronize Climate Changers is what resulted in the Ukraine War.",2022-02-24,"en"
"452","1496987838365143040","@spectatorindex The us made a shit ton of money from oil and arm sales. Europe lost energy from Russian oil. The only person benefiting from this war is the us, thanks for pushing Ukraine into conflict US",2022-02-24,"en"
"453","1496986678459834368","@mph50 There will be a war in Ukraine in which Britain &amp; NATO will play no part. Boris’s impotent posturing won’t “make Putin pay” but it will force us to pay even higher energy prices, an entirely avoidable self-inflicted wound. But the Great Buffoon must have his little pantomime <U+0001F921>",2022-02-24,"en"
"454","1496986387031207936","@StatuesqueCrea1 @AlexTheBillsFan @scrowder And if Biden would've put troops in Ukraine yall would be bitching about us minding our own business and being pissed about going to war. The hypocrisy is palpable. I hope you keep that energy for the others.",2022-02-24,"en"
"455","1496631470336708608","Right yes because sanctioning your biggest oil and gas supplier after spending years encouraging deeper dependence is the smoking gun of western leaders forcing a war in Ukraine to reap the huge domestic political benefits of rising energy prices. https://t.co/XUhzrY3EiV",2022-02-23,"en"
"456","1496631388002562048","@osullivanauthor Are you going to join the military to fight for Ukraine or you just want to send other people kids to fight your war the American people don’t want or care about when they have hard time paying for higher energy cost bc of bidens policies",2022-02-23,"en"
"457","1496630202004299776","@EuroHeg I was against the idea of war but it was clear the American intent was to force a piece trade, Ukraine for energy sanctions. If he has to do it, might as well go all the way.",2022-02-23,"en"
"458","1496628185362055168","@ScottAdamsSays I expect none.  The US can’t afford a war right now.  People state side are not happy with inflation and wages not keeping up with bills.  War on inflation is more important than a war in Ukraine right now.  Plus Germany will fold when there energy prices soar.",2022-02-23,"en"
"459","1496626845172723712","https://t.co/wZpQCc7DaU Russia's War in Ukraine is Only About One Thing—So, combat Russian aggression while diminishing global warming-disinvest in the fossil fuel economy and invest in sustainable energy",2022-02-23,"en"
"460","1496626806111174656","Russian Ukraine story is at least 2 decades old. Tug o War over Energy and Food 9 days to starvation @hfrfromthefloor discusses Grains $ZS_F $ZW_F $ZC_F $HE_F , by @MissTrade https://t.co/KrA1Zsv77B",2022-02-23,"en"
"461","1496626237950894080","I’m a former Moscow correspondent. Don’t let Vladimir Putin fool you: Russia’s war in Ukraine is only about one thing. https://t.co/tLWFWimkLA &gt;&gt;&gt;AT ALL COSTS!!!  DESTROY PUTINS ENERGY RESOURCES!!!",2022-02-23,"en"
"462","1496626104903385088","Who wins and who loses the global energy war if Russia invades Ukraine? https://t.co/AnutCohCk7",2022-02-23,"en"
"463","1496624997904830464","Under POTUS Trump, there was nothing even close to a war in the Ukraine, no saber rattling from China or North Korea and almost no illegals crossing the southern border and inner city crime was decreasing. Oh,we were also gas and oil energy independent. All that changed with Joe! https://t.co/UOAPQ4Ae9Z",2022-02-23,"en"
"464","1496623520071233536","@DanCrenshawTX Biden’s energy decisions mean that we’re effectively financing Putin’s war against Ukraine",2022-02-23,"en"
"465","1496620406660386816","In today's interconnected global economy an energy crisis in Europe and possible (probable?) war in Ukraine can very quickly become everyone's problem. As always, the most vulnerable will suffer the most.... https://t.co/6Navcrqdsv",2022-02-23,"en"
"466","1496619922864021504","@nickwestes INCREDIBLE reach, and yet it still falls miles short of ""all but declared war on Russia.""
lol ""The US is trying to shape the global energy market, this justifies carving up Ukraine because *mumble* *mumble*""",2022-02-23,"en"
"467","1496617065528111104","Interesting. It seems every globalist likes the china model. Who would benefit most from cutting of Russian from the world energy market? How do you skyrocket the price of all energy? Set up bullshit war in Ukraine, keep in mind Russia is part of the WEF, the west cuts off.....",2022-02-23,"en"
"468","1496616518129438720","@BonginoReport Biden’s war on American oil &amp; gas made #Russia’s energy more valuable, #Putin more powerful &amp; the U.S. more vulnerable to what’s happening in #Ukraine.  Marco Rubio.  Precisely.  Weakness never accomplishes anything!",2022-02-23,"en"
"469","1496615589045051392","@DaveHcontrarian Does extended war in Ukraine with accidental boarder conflict with NATO countries move your energy targets?",2022-02-23,"en"
"470","1496613335747473408","This is not our war.

And I don’t want to hear that our gas &amp; oil prices will go up. Biden was handed a country that was completely energy independent. He chose to end that. And now he’s attempting to use this whole Ukraine thing as a scapegoat. https://t.co/FQYv3akL4k",2022-02-23,"en"
"471","1496612494130958336","@Breaking911 @pdoocy @PressSec “Our new talking point is that the Ukraine turmoil from the past week has caused the last year long increase in gas prices that just happen to coincide with Biden getting in office and declaring war on American Energy” -@PressSec 

Amazing, glaring stupidity. Gaslighting. Lying.",2022-02-23,"en"
"472","1.49661241571e+18","#Oilprices head higher as #Ukraine tensions escalate — price depends on what happens next. Potential for war in eastern Europe has injected more volatility into energy markets | CBC News https://t.co/40f0Ck2prB",2022-02-23,"en"
"473","1496611813143810048","@possumgoo There's articles in the UK media coming out right now like 'How Could Potential War In Ukraine Affect You' and the long and short is basically it means jack shit for us, maybe even more energy bill hikes. Slugs like Vaush meanwhile are wealthy mansion dwellers half a world away.",2022-02-23,"en"
"474","1496611628137209856","@DominicFarrell @SkyNews There will be a war in the Ukraine in which Britain &amp; NATO will play no part. Boris’s impotent posturing won’t “make Putin pay” but it will force us to pay even higher energy prices, an entirely avoidable self-inflicted wound. But the Great Buffoon must have his pantomime <U+0001F921>",2022-02-23,"en"
"475","1496606962603204608","War between Putin &amp; the Ukraine will destabilize the global fossil fuels market &amp; create a demand that will not only make money for multi-national corps, but create a hunger for oil, w/ an urgency, which would replace efforts to invest in renewable energy.
https://t.co/CTkDvaQbeN",2022-02-23,"en"
"476","1496605126022287360","@kindmadrebear @kanevato @MaajidNawaz They will use the pusedo war in Ukraine as the reason energy prices are rising.
From that they will say we need to produce our own green energy to be sustainable.
Costing everyone thousands more and having 0 effect on the climate.
It will fill they pockets of their mates though.",2022-02-23,"en"
"477","1496600520487747584","@tmthylthm @sayitnspinit Biden's brilliant energy plan:

1. Handicap US fossil fuel companies
2. Push Green New Deal BS
3. Cancel Keystone pipeline
4. Stoke Russia-Ukraine war 
5. Blame Russia-Ukraine for high energy costs

<U+0001F92A>",2022-02-23,"en"
"478","1496598362547580928","@energyvest Did you think about inflation or the pending war in Ukraine?

I sure didn't, but I do now.",2022-02-23,"en"
"479","1496597901333696512","Just to be clear, inflation, the supply chain crisis, and energy price increases have absolutely nothing to do with the bullshit war Biden is trying to invent in the Ukraine.
And don't blame it on Trump, either.
Enjoy the day.",2022-02-23,"en"
"480","1496597463100272640","@aubast77 @LafizzyD @LindseyGrahamSC Energy independent.
$2gal gas.
Affordable groceries.
No supply crisis.
No threats of war in Ukraine.
Stable economy and stock market.

15 months ago.

But yeah. 'Republicans'.

You DO realize 'they' maintain their power by keeping us at each other's throat, right?",2022-02-23,"en"
"481","1496596254419300352","@youngbiafra ""Biden"" ""Pelosi"" ""Romney"", and ""Kerry""  All have ties to Ukraine through their children.  All of their Children are on Energy boards in Ukraine,  Putin kicked Deep State out of Russia, this is a war with Deep State/Putin and the forth mentioned fours shady deals with Ukraine.",2022-02-23,"en"
"482","1496595380003291136","So anyone starting to smell a rat? 
We get told 3 months ago that energy prices will go nuts.(tension increase in Ukraine) Then Covid restrictions lift this week and we might go to war with Russia the same week? 
Talk about complete BS <U+0001F4A9>
Sanction Boris more like",2022-02-23,"en"
"483","1496594115374555136","@LindsayStueve @iamcardib Putin literally just signed a treaty of friendship. Its the West who wants war and profit from Ukraine energy.",2022-02-23,"en"
"484","1496592342907817984","@WalshFreedom Democrats waged a war on US energy
Democrats want kids masked in schools in perpetuity
Democrats want violent criminals released from prisons AND are against keeping neighborhoods safe
Democrats care more about Ukraine’s border than the border of the USA
FUCK DEMOCRATS!",2022-02-23,"en"
"485","1496591308957360128","@toddstarnes Unless he closes the Border and gives us our energy back, he’s gone!  I think he set this ”war” up with Putin, so Ukraine won’t talk about Hunter.  I know, I know! It sounds ridiculous but, EVERYTHING he’s done is ridiculous! I will never trust or respect his choices,",2022-02-23,"en"
"486","1496590647456894976","@JemsiMunisi Biden’s war on American oil &amp; gas made #Russia’s energy more valuable, #Putin more powerful &amp; the U.S. more vulnerable to what’s happening in #Ukraine",2022-02-23,"en"
"487","1496588209387712512","@JudiciaryGOP No, all those are due to Biden declaring war on the US energy sector on his first day in office. Oil prices started rising long before Ukraine crisis blew up. Distinguish between ""news and opinion for propaganda purposes. How the once mighty CBS has fallen.",2022-02-23,"en"
"488","1496585014712094720","@MikeKofiA ^^ https://t.co/zQK9HdgEY4

This headline is especially wild given the fact that Biden is trying to go to war on behalf of ukraine's energy sector",2022-02-23,"en"
"489","1496584785522798592","If Republicans were smart, they’d attack Biden for the high energy prices resultant from pushing war and sanctions against Russia. Ask people - is “protecting” eastern Ukraine worth it? But because they’re in the pocket of the war lobby, Rs instead attack Biden for being too weak",2022-02-23,"en"
"490","1496584580803055616","The potential for a war in eastern Europe has made energy prices volatile over investor fears that conflict between Russia and Ukraine could disrupt supplies. https://t.co/lGCMmNNycc",2022-02-23,"en"
"491","1496584503451688960","Yes, it's another fossil fuel war
#Gas and #energy prices will explode in #Germany and #Europe because USA shut down the pipeline in #Ukraine to sell LNG to Europe
Despite #ClimateCrisis 
https://t.co/TCaAV0EeHC",2022-02-23,"en"
"492","1496583914709831680","Biden is worried about Putin’s war on … American drivers.  Russia sanctions could come back to haunt Biden, he is preparing Americans for higher energy prices from the West's confrontation with Russia over Ukraine. Don't expect Americans to like it. https://t.co/Pj5ARRnHD7",2022-02-23,"en"
"493","1496583710879191040","@jonathanec12 @PhilBro33590675 @Sneakersnake12 @ZekeJMiller @maggieNYT He blames HIS failures, like inflation &amp; high gas/energy prices, on Ukraine. His sycophants, who have blind faith in the God Emperor, believe him. Wars are always used to boost a flagging administration- news cycle directed away from failures &amp; feeds the money hungry war machine.",2022-02-23,"en"
"494","1496583500350300160","$TSLA going down faster than I can buy!

Next week, if Tesla doesn’t get water approval, Berlin plant will be in a big mess. 

If Russia-Ukraine go to full on war, west puts crippling sanctions, Russia retaliates &amp; stops energy to Europe to create hyper inflation. Bad for $TSLA. https://t.co/Elc7mYL13s",2022-02-23,"en"
"495","1496583494667022336","And still climbing, part of Dem mission to destroy energy industry.  This surge alone makes the Big Guy’s first yr a roaring radical success, pleasing AOC Squad/Sanders/Obamas, &amp; the complicit Media. Ukraine war set up to be the blame, just in time for midterms misinformation. https://t.co/Tg6Rcwpz6k",2022-02-23,"en"
"496","1496582125453205504","Biden’s war on American oil &amp; gas made #Russia’s energy more valuable, #Putin more powerful &amp; the U.S. more vulnerable to what’s happening in #Ukraine",2022-02-23,"en"
"497","1496580498755407872","@MrBurnItDowN29 @jimmy_dore Because he's supporting sanctions, and pointing out another bonus for switching to green energy? I thought we were against war.

What should he have said? ""Nah fuck it let Putin have Ukraine""??",2022-02-23,"en"
"498","1496580434993553408","Not to be that guy but if everyone could just hold off on invading Ukraine or starting a continental war that’ll affect global energy supply for a teensy while.. that would be swell. 
Sincerely, 
Pandemic weary aging millennial. https://t.co/2zORjfXkMm",2022-02-23,"en"
"499","1496579617670451200","How about the Biden administration take the energy, money and resources that would go toward this war in Ukraine and use it to punish/sanction China for releasing a virus on us that killed millions of people.",2022-02-23,"en"
"500","1496573655090098176","@DoctorHenryCT Questions:

Who had a son, with no discernible skills, sitting on the board of a Ukraine energy company?

Who bragged on video about using US foreign aid to quash an investigation of that son and energy company?

What unpopular president wants the threat of war as a distraction?",2022-02-23,"en"
"501","1496571327364411392","@JackPosobiec Idk a world renowned energy expert agreed this was best and the amount of money we now pay Russia for oil is fully funding the assault on Ukraine. We can’t exactly do much to stop a war we are back door funding. I trust Brandon to get gas prices at least a $1 higher per gallon!",2022-02-23,"en"
"502","1496569958897262592","@boucherhayes @Joedev1956 @brianrushe81 Unlike the others the war in Ukraine has potential to seriously affect our energy supplies. If that happens our democracy will make energy security from whatever source the priority regardless of climate. May not like this but it's the reality",2022-02-23,"en"
"503","1496569435137753088","@Btmbow @nhrulz @SenatorHassan Lmao, wouldn't it be great if we were energy independent? Oh, we were. I think it's less war with Ukraine, and more shutting down our infrastructure. That includes our developing rare earth industries.",2022-02-23,"en"
"504","1496567287545053184","Ukraine has a unimaginable amount of natural gas reserves largely untapped! This is a Energy War being driven by the World's by insatiable greedy companies for resources!",2022-02-23,"en"
"505","1496269892001185792","Sanctions alone?  Not if there is further incursion into Ukraine. The United States is the only Cyber War Superpower in the world. We can paralyze Russia's transportation, communication, and energy systems. All at the same time. No boots on the ground; nerds in the War Room!",2022-02-22,"en"
"506","1496267972167585792","@jmont124 @ANTHONYBLOGAN Had he said no that would've pissed off Germany, an ally. Encourage Ukraine to escalate conflict in east Ukraine,  Germany cancels Nordstream2 as part of sanctions against Russia.  Who supplies Europe the energy if Russia doesn't?
Who benefits cancelling Nordstream2 and a war?",2022-02-22,"en"
"507","1496264662459068416","@catturd2 Just a reminder that we were energy independent until the day that turnip brain took over.  Zero to do with Russia or Ukraine.  Hope all you amazing new lefty war hawks are encouraging your kids to join the military immediately so they can proudly serve under CIC Biden.",2022-02-22,"en"
"508","1496263899015962624","@constructx @CycloneJonesesq @UkrWarReport Totally agree. Nuclear is also the safe and most environmentally friendly source of energy we have at the moment. <U+0001F937>",2022-02-22,"en"
"509","1496263369678020608","Energy ETFs Climb with Oil Eying $100 on Threat of Russia-Ukraine War https://t.co/4hRnx2RiRG #energy #oil #russia #ukraine",2022-02-22,"en"
"510","1496260639563657216","@ExPatInPGH @AngelaBelcamino @POTUS We have our own energy that he destroyed and now begging Russia for the oil while begging Russia not to invade Ukraine meanwhile needing everybody looking at war instead of Durham. Got it",2022-02-22,"en"
"511","1496260339054350336","Putin was wrong to invade Ukraine, and America must follow warnings with strong sanctions. Putin should never doubt that we stand with the freedom-loving people of Ukraine.
 
It's time to end Biden's war on American-made energy &amp; make our nation stronger with energy independence. https://t.co/oCTo0mg1UQ",2022-02-22,"en"
"512","1496259750350176256","Psaki at WH presser almost appeared gleeful saying a war in Ukraine would significantly rise energy prices here and adversely affect our economy.<U+0001F633>

WHY?

We were the #1 energy exporter and greatest economy under Trump (preCOVID).

Are they trying to cause a worldwide depression?",2022-02-22,"en"
"513","1496259272803508224","@constructx @CycloneJonesesq @UkrWarReport makes no difference. SMRs take a bit less to build (3-5 years) but also produce less energy. That means, you need to plan ahead. The problem is that the only thing politicians plan ahead for, is their election.",2022-02-22,"en"
"514","1496257027982700544","@MillennialOther Destroying the energy markets was on purpose.  It enriched Vlad which funded this war we are watching now.  All to prevent any and all investigations in to the Biden crime family operations in Russia, Ukraine, and Romania.",2022-02-22,"en"
"515","1496256638327607296","@kutsuit @UkrWarReport Trust me sister if you wanna talk strategic energy reserves the US and Canada are well prepared",2022-02-22,"en"
"516","1496255518708736000","@Sen_JoeManchin @USWNT What about the Russia/Ukraine crisis that Biden caused <U+2753>
His war on our ENERGY INDEPENDENCE making us dependent on Russia <U+2753><U+2753><U+2753>",2022-02-22,"en"
"517","1496253809945112576","@kutsuit @UkrWarReport Ever heard of a place called Canada? It has the third largest O&amp;G reserves in the world. They will have the energy",2022-02-22,"en"
"518","1496252306261950464","#BBMzansi #BSC #BTSJIN #Binance #cryptocurrency 
#DeFi #Ethereum #TejRan #FluTrucksKlan 
Ukraine war with Russia, I willn't pretend this will be painless. A impact on R energy prices, so we are taking active steps 2 alleviate the pressure on R own energy markets &amp; rising prices. https://t.co/frjDKBTUGj",2022-02-22,"en"
"519","1496251717385859072","https://t.co/4yoaqcYkod  War in Ukraine will create an energy crisis and a spike in energy poverty, and guarantee Ukraine becomes a failed state.",2022-02-22,"en"
"520","1496248509502271488","@POTUS What do #US lose when #Luhansk #Donestk got independent , may be nothing . So why all noise from the west ,because jealous of #Russia may get some benefit from it.
 Don't waste your time &amp; energy ,@Ukraine &amp; @GovernmentRF will solve it peacefully without war , if the west is out.",2022-02-22,"en"
"521","1496247321125871616","Should we demand Ukraine nationalists stop fighting the separatists so there can be peace or should we just let poor people in our country starve or freeze to death in their homes because they can't afford the Green War Tax on their food and energy bills?",2022-02-22,"en"
"522","1.496247216067e+18","UKRAINE CRISIS | THE SUPPLY &amp; DEMAND WAR

Moscow will continue supplying gas to Europe and will not weaponize energy exports, while Germany said it would not certify the Nord Stream 2 gas pipeline that connects the two countries.

https://t.co/uOLCAcHhJm",2022-02-22,"en"
"523","1496246629644578816","With #Russia recognizing two breakaway republics in Ukraine’s #Donbass region, war between Russia and U.S.-backed #Ukraine appears closer than ever. However, such an escalation means Europe is bound to face an energy crisis, writes @nikola_mikovic. https://t.co/ID7mFwchui",2022-02-22,"en"
"524","1496245951878418432","#Alternatives_Channel #Featured #Alternatives #BNO #Commodity_ETFs Energy ETFs Climb with Oil Eying $100 on Threat of Russia-Ukraine War https://t.co/7wLWTVWWQT https://t.co/HhkKr6EmNW https://t.co/b5gECsTQkp",2022-02-22,"en"
"525","1496245941430407168","Energy ETFs Climb with Oil Eying $100 on Threat of Russia-Ukraine War https://t.co/tC8QHPptQC",2022-02-22,"en"
"526","1496245505692737536","I once knew a software developer from Russia who fought in the Soviet-Afghan War. He was a tough-as-nails savage. I would not want to go up against the Russian Army. 

But leaders of Ukraine seem so docile and low energy. It’s like Rocky vs Drago in Rocky 4. I worry for #Ukraine. https://t.co/KMid71KDgC",2022-02-22,"en"
"527","1496245389841866752","@kayleighmcenany (6) What has actually happened? New China-Russia Alliance created as a result of Biden's war mongering, the start of huge energy issues for the US, Europe &amp; Ukraine, US loss of geopolitical world dominance.  #Biden 1%ers continue to siphon money out of Ukraine.",2022-02-22,"en"
"528","1496243813312086016","@kayleighmcenany (4) What was #Biden's &amp; the neocons' purpose in playing dangerous war games w/ Russia?  The Nord Stream 2 pipeline would have decimated US geopolitical and energy influence in Europe (not to mention, corrupt dodgy deals in Ukraine).",2022-02-22,"en"
"529","1496243769204695040","<U+0001F914> 

So, barring nuclear war, we are gonna need a much more comprehensive approach to renewable energy. This #RUSSIA/#Ukraine issue will make gas more expensive. Expect a rebound of the stock market with an emphasis on electricity/solar companies.",2022-02-22,"en"
"530","1496243224570179584","Joe Biden's weekness and horrible policies have sparked this russian invasion into ukraine. No question. His insistence on taking away americas energy independence and handing it over to russia has emboldened and enriched Vladimir Putin! It has also given war money mongers in the",2022-02-22,"en"
"531","1496243123126779904","@SteveForbesCEO was caught spreading insight on @larry_kudlow's #FBN program this afternoon about how energy markets and consumer prices will be influenced by a war in #Ukraine. #germany #economics @EleanorTerrett",2022-02-22,"en"
"532","1496242086005334016","White House knew that energy prices are going up, including inflation, because they don’t know how to fix it. 

So they are forcing the Russia-Ukraine war so they can blame those prices going up… to the war. 

Not Biden’s fault. Nothing is Biden’s fault.",2022-02-22,"en"
"533","1496241637705797632","@UkrWarReport So, higher energy prices....score another point for 
Putin.",2022-02-22,"en"
"534","1496241472898805760","NATO gets their gas from Russia. Ukraine has lost the war before it’s even begun. The US sanctions will only effect the Russian people, not all the money our politicians have invested in their energy sector. The old idea of war is dead. Fuck you @wef https://t.co/ffKW5VIR5S",2022-02-22,"en"
"535","1496241132195438592","We need to make this case to people without vitriol. The argument is clear: the war in Ukraine is birthed by imperialist competition, here around energy markets. Socialism can stop conflicts arising through planning and public ownership. The proof is that it did, in this region.",2022-02-22,"en"
"536","1496240892285435904","@SaldieD Yes he said that they want war.  This makes no sense.  America was energy independent and now we buy oil from Russia but now we are at war with Russia because of Ukraine.  This was all planned like any other war since the 1930s they make a fortune off of wars",2022-02-22,"en"
"537","1496237326573490176","@Reuters The Democrats and Republicans love <U+2764><U+FE0F> war all planned.  We were energy independent and now we buy oil from Russia and now we are going to war with Russia over Ukraine.  @TheDemocrats @GOP",2022-02-22,"en"
